name,id
Geode Capital Holdings LLC,9C790CBF-C974-4727-8818-94E41C554533
George &amp; Bell Consulting,CCABC70D-1485-499D-8AF1-03E81655EF45
Gerding Edlen Investment Management,389E7E03-CFF4-4796-B13F-A6F6CB490D25
GEROA PENTSIOAK E.P.S.V. de EMPLEO,377EC909-3FFB-45A3-9D6A-3D4431519515
"Geronimo Investment Management, LLC",93B73A15-0AD3-4F74-A232-8FC247893F0C
GES International,601005B4-46DF-4978-9D7E-2B8CDF882FE6
Gestión de Previsión y Pensiones E.G.F.P,F64908BA-A6B4-44C1-9A1F-7F3323F1B240
Gestion FÉRIQUE,125CBD97-28C0-493F-9E27-9ABE101ECF7C
GHO Capital,568BD004-225C-4160-B3B4-993A17A9EDE7
Gitterman Wealth Management LLC,EF4E6B4B-E045-46B2-858F-0377E0FE4F51
"Glass, Lewis &amp; Co., LLC",49FDCC9B-F6D6-4FDD-A812-52EC28754903
GLC Asset Management Group,0427B1AC-87A0-4BF2-98B0-1F80D9F92AC4
Glennmont Partners,703BFC92-467C-47E6-9440-EDCCB3350AFA
Global Alpha Capital Management,013BA8F7-4905-40C6-ADC9-A72B6384E0B1
Global Crop Diversity Trust,5AAFF671-F944-4822-A832-366D16CE51D8
Global Evolution,BE1D4F3F-80F5-4E8A-BDE6-ACCA2F5A07E3
Global Sustain Group,1C376E78-8307-4FFE-8E1C-2D8316F60993
"GlobeFlex Capital, L.P.",BC0FFA53-851D-4604-8735-84DE7F6459B2
GLS Gemeinschaftsbank eG,2D43EB62-CA30-4FBC-9AA1-697153F8C0D5
GO Investment Partners,93B3A994-5328-406F-949A-D45ED8A0CC26
GoldenSet Capital Partners LLC,9AABBCF9-86DD-46A5-8497-7AE26007154A
Golding Capital Partners,1F01876B-C65E-49F6-8F76-4986A7FB9D29
Goldman Sachs Asset Management (GSAM),64A45C41-5DA6-42C2-958B-A1EDF77774DE
Goodwell Investments,A60C6D53-7F6B-4BD4-BACD-F75CA14DCD59
Goodyields Capital GmbH,F95939D6-98F3-436E-A6F4-C591C6A13286
Governance for Owners Japan KK,5E327996-D5F7-4266-959A-2D3524D87723
GovernArt,2ECD573B-EB4E-49EE-92A8-B597726A261B
Government Employees Pension Fund of South Africa,49064F70-CDE2-4D35-8636-876DB4151718
Government Institutions Pension Fund,052D986D-FA45-466B-BD38-C799EA88E31C
Government Superannuation Fund Authority,F3E0F982-BBB7-4910-8973-21170F08DC5E
GPIF,002AE376-1390-4524-98F8-649C17CD5AFC
GQG Partners,AE9D055F-6199-48A7-8C6E-82EC599E7745
Gramercy Funds Management,CAD4B2B5-7BC3-4C1C-900A-42DB2300C785
Gramont Capital Ltd,09FFB9EF-DF60-440A-AC1E-D602A8A79C9C
Granito Group,06ABBE4A-C53A-46AB-85E0-7B639E34A8B5
"Grantham, Mayo, Van Otterloo &amp; Co. LLC",136DD58C-D49F-4E37-933A-2A8D35166C9B
GraySwan Financial Services,1AEE6351-2E95-44FD-8FA1-4C1F625FCD35
Great Lakes Advisors,619E160B-308A-4426-A3B4-3E8719C32E66
Greater Manchester Pension Fund,47958F59-47BE-49E7-A576-695C0AF6C1B3
"Green Century Capital Management, Inc.",5D69E91D-DE9A-4D4F-BD59-AB8CF745DBDA
Greencape Capital,BA561690-3603-45D8-BD54-C3E9586D5EA8
Greencoat Capital,428D6463-C617-451F-A0AE-1BF19B049A99
Greeneye,4C3760B3-CE2B-4EAE-B671-7ECBBA3ECE7D
Greenland Financial Holdings Group,DB6A284B-2C42-402C-9375-99FC86A8C0FA
GreenSoil Investments,1F754B57-914A-45EC-BF3A-E472ADCC6B65
Grid &amp; Finance Advisors,9A0BEF09-9EE2-43B9-81E1-9762B85CF44B
Grosvenor Europe,C9FEF548-5BFC-4409-9FED-A3FE8402089D
Groupama Asset Management,98E982E3-E448-4622-90E8-41ADF0D3D80D
Growth Capital Partners LLP,1365D0A0-83FC-4310-9D56-F4552C3366ED
Growth Farms Australia,D6AB3642-E35F-4043-8C83-7EFA9602AE49
Grupo Ecoagro,AE1A7F69-8E4F-4A20-8B38-1B83055DFA67
GRUPO FINANCIERO BANORTE S A B DE C V,6D27E361-7D0D-4F17-B1EB-00EE18701A51
Grupo Fineco,023E59CB-370F-4DA3-AFCE-BEA98FD3647E
GUARDCAP ASSET MANAGEMENT LIMITED,CC099DC0-26CF-40A8-88CD-438B0DB3500B
Gunn Agri Partners,FA8DE029-0770-41F4-8588-E298E3D5B639
Gurtin Municipal Bond Management,653E6DB3-0F70-4C96-AB5B-D665CD5F2B6C
"GW&amp;K Investment Management, LLC",605EFABF-13E9-4462-A295-EE900423B5AB
Halder Beteiligungsberatung GmbH,BDA17FF3-6370-4339-9C72-7EF8F06DAE00
Hall Capital Partners LLC,FFDDC090-9294-4F9C-87D0-A28A6B72E98F
Hamilton Lane,EFC01399-70C3-4A7F-BA98-99CF98EEDFC0
Hannoversche Alterskasse VVaG,FC92935E-A440-44AC-BEA6-8DE40CD672D3
HANSABAY PTE LTD,2DF0569A-829F-4D4D-A911-0FF5873DD9F1
Harbour Asset Management,C747B210-2BDC-4225-A910-90E622F0C60F
"HarbourVest Partners, LLC",260213D2-6FE1-4582-8056-31EB544839AE
Harith General Partners,760DE8F4-1623-43BF-B988-10AF8D684CC8
Hartelt Fund Management,1501551C-4875-4D2A-BDF5-7BF7ED0A5120
"Hartford Funds Management Company, LLC",0356C495-EDF8-4D91-A73F-632383FC4A7E
Harvard University Endowment,1DE8596E-52ED-4F85-8A06-2D3CA707CD80
Hauck &amp; Aufhäuser (Schweiz) AG,683CF3DC-6CFF-4691-9C29-1F7416B16649
Hawkamah Institute,DDD35523-9AB0-4F02-B885-D3381E27E9B5
"HC Asset Management Co., Ltd",2C9977C2-A2B9-4031-AFA3-963A3C8DCF7C
Healthcare of Ontario Pension Plan (HOOPP),ACD7B1B5-1F59-4D05-83B4-A3575003396F
HealthInvest Partners AB,E6241C75-FFB1-4B3D-A6BD-7B4CE7634D69
Helios Investment Partners,049C939A-7CAE-4567-B913-3ACEFB8A3AE4
Helsinki Capital Partners Ltd,95A0D70B-0D45-47AF-85F3-E2787250BFF2
Herkules Capital,767C8C99-9C75-4BFC-9658-6EC770692ED5
Hermes Equity Ownership Services Ltd,7A2376AA-48AF-4651-878F-78AA9EF0E919
Hermes GPE,5B804F61-B7A3-4D81-8D19-96D5F6AECA74
Hermes Investment Management,6B532BBA-CACF-49E3-9A20-2033396F7C51
HESTA Super Fund,AC799C20-35C6-4A9B-BE3A-E2FB7F36793D
Hexavest,D897ABC9-F2E7-4264-BBBA-F3D0C7F91693
HgCapital LLP,6DF09C9D-19BF-4293-B717-DB73B30C661C
HI Asset Management,5FEF4569-A935-4004-A97C-E69849195237
HighBreed Capital Ltd.,D0D34607-F101-40CB-A763-33BE790A591E
Highclere International Investors LLP,4C8BF8AA-7BBE-4878-ADDF-0E1F54B8770A
"Highmore Group Advisors, LLC",B449DACC-9A96-4A89-BB4E-3653D523776A
Horizon Capital LLP,3295C482-767D-4131-800F-D686D3AC0B23
HOSTPLUS,1D9FC5B6-28E7-4C14-85FF-D3A748797FB1
"Hotchkis and Wiley Capital Management, LLC",9BB969D7-F687-4DA4-8C4C-033EE06AFD33
Hottinger Group,1BFED463-10B5-47DD-A29D-11EF891FCDD7
HPE Growth Capital,37824492-6C8D-4D3F-9486-2B549B0FAC98
HQ Capital,725CCF9B-5B4C-4863-8AD2-8A143C5A926D
HQ Trust GmbH,BFDD29FF-E652-4336-8D5A-A2FF9091CF46
HRL Morrison &amp; Co Ltd,1BEB3550-52E6-422A-9D65-FDB895E1EA8E
HSBC Global Asset Management,20734BE8-03A2-48B4-9177-AB6B1A1D1BEF
Hudson Clean Energy Partners,0EBF2D5B-9870-4DEC-A335-07E5552349E4
Humanis,42FB337F-8E65-4658-9712-751459964DFB
Humboldt State University Advancement Foundation,9C561B0F-DC36-4016-AF62-996D84B54820
Hymans Robertson LLP,65972B39-671C-4F62-A34C-ECE5DD4932CC
Hyperion Asset Management Limited,615E94A0-349B-4EBA-81C5-3D9AE3DA4F1C
IAG &amp; NRMA Superannuation pty Limited,495B45E0-5677-4507-816B-379C40890D41
"Ibercaja Pensión E.G.F.P., S.A.",7630D382-98D9-43F3-B624-AD082C6473CA
iBionext,D6E4CB3A-8B22-411F-BE8F-363797E4B404
IBS Capital Management B.V.,99248658-F790-4797-BD15-BC0A24C75283
ICE Canyon LLC,8F815790-D8F6-4ED9-97DE-DAFE076B60AF
iCON Infrastructure LLP,118B4403-B4B5-4434-869D-E1E795125748
IDI EMERGING MARKETS,0C5548DF-AFB9-4166-8E2C-53D6E1BEC7BE
Idinvest Partners,A8245809-474F-425A-B0AB-5E89F18E1A79
IFC,D6A210F5-B1BE-41E2-A167-1F4CA809FF65
IFM Investors,2495B1EB-1720-49CC-9756-598BFAAEBF03
IG Wealth Management,2BBCDCC4-2F09-475E-8743-7497EC19284E
IK Investment Partners,2AB657F3-19F8-4D3C-AD13-91D7F8405DA7
Ilmarinen Mutual Pension Insurance Company,05301C5B-8C9F-401E-8EAC-332EB3557637
Imara Holdings Limited,499A5E90-34AB-412B-A041-A81E65FE355F
Impax Asset Management,3AEB985F-3FC8-4FA1-9B6A-1FAF401711D8
imug Beratungsgesellschaft für sozial-ökologische Innovationen mbH,14AFD822-FF23-4A93-BBCE-C01AAC505508
INARCASSA,9848036F-69AD-4F09-A4DF-C7B710B90F27
Income Research &amp; Management,ED45A808-D0B6-4DC7-BDFA-2B144051B207
Incus Capital,D132D0E7-BC53-4AB3-A61D-74E2A6C13BFE
Indecap,E3BD55ED-4396-442E-B17F-63778570C115
INDEFI,5108C2A3-F5BD-4A1C-8000-5532D8656A11
Independent Credit View AG,3DDFB0F7-433C-4ABF-9CAE-D00959310A5C
IndexHelsinki Osakeyhtiö,CF19E899-8EA8-4042-B206-1B8D82AF1720
Indigo Capital France,A7AF7934-6624-4793-A666-7D525D8E0E43
INDUS Environmental Services Pvt. Ltd.,52CE8137-59A8-4F03-8935-BF68ACA0B5A9
Industries &amp; Finances Partenaires,B0988B7E-9522-4E62-9BA6-B67C389D0FCE
InfraCredit,9E11A065-9F84-4983-834A-1E03871185AA
Infranode,B41D22CA-3AE0-4C8B-8A04-AAD16DBAB7BF
Infraprev,9F482E26-82CB-41C5-AB74-36AC96B02531
InfraRed Capital Partners Limited,81503D53-6DEE-4B7F-ADD6-F88BA1B137F1
Infrastructure Capital Group,87CB157F-42A7-406E-A35C-DF42E85611F1
INFRAVIA CAPITAL PARTNERS,15A02AB7-9672-473D-8809-AC183B5057E2
Innova Capital,2389B6E2-390F-450F-A029-CBCDD3632A90
InnovaFonds,697D3457-6378-4CF3-8667-3A329F956BCC
INOCAP Gestion,F539B90C-9673-417F-8DD1-4B786328E4F2
INOKS Capital,DA509B65-1E5A-40B8-A930-6CE2FC54A3A9
Inrate,BD6F16A3-1F8E-460E-B2DA-24C5907D8EF6
Insight Investment,C8381443-48B4-4AF1-92FE-DC1B8904343F
InsingerGilissen Asset Management N.V.,D6AD23C2-5EE2-4C0D-B373-460C1AB19368
Insti7,9F2E3B2C-84D9-4386-9EF3-D1BACD97D52F
Institutional Shareholder Services (ISS),4B8AFAB5-CD6B-488E-B283-A03F2A08D618
Insurance Australia Group (IAG),563CECF0-2B5F-437C-86CA-4BB421F70E65
Intech Investment Management LLC,0A7559E3-E544-4711-AD05-B95078F88E53
Integral Corporation,B0B4C256-9FF1-42F2-AE7A-B1BD04F14676
Integrated Asset Management Corp.,39DA8766-5884-4022-B9E6-5A0524668EB7
Integrex Inc.,3B4D2285-0EBB-418B-90DC-751E053811B9
Intermede Investment Partners Limited,BE32D55C-CA28-4887-81AF-CCBA99414E07
Intermediate Capital Group plc,209EB5E0-A431-4C9D-BFB4-3FC59A1D6FB4
International Farming Corporation,3DD83493-6C36-4A2F-AA74-51332E171EB2
Intervalor AB,B44EBAE9-5FCD-4621-838C-F04E7F1B73C6
Intrinsic Investment Management Pty Ltd,45F451FD-F396-4214-968C-28D73E0D84BE
INVERA Investment Ethics Research &amp; Advisory AG,C9845E8C-0CB7-4597-8313-381E871BBC6F
Inveready Asset Management,E9CF5CA5-06FA-49F9-996C-763A75BCDD65
Invesco Ltd,2957A9DC-65FA-470D-A457-8EA5CAB46721
Invest in Visions,4F0105FB-1583-411E-872B-2693000079F6
Investa Property Group,E6D62EBE-4F15-469A-B843-3DF34747B872
Investec Asset Management,616491FE-482C-4662-BA6F-91C01D708FD6
Investindustrial,891E172B-93E4-4B53-BD5E-07FA748B02E4
Investinor AS,068E4BD2-79EA-431B-8CDA-147F0D6ADD99
Investisseurs &amp; Partenaires,C4F3E458-2367-4E0F-B2F8-FB5ED24D9EFD
Investors Mutual Limited (IML),1CB8C7D0-0AEE-4A29-ABBC-257ACDC76C64
Invimit SGR,FF6B2562-C637-4976-948D-5FE9C651C12A
Iona Capital Limited,B84245A2-7A97-407F-9300-A6389993ABE9
IPM Informed Portfolio Management AB,EC8AEF7F-D711-403E-BCBC-09489B280B31
Ircantec,EEBAF9AA-7A2C-486A-9EA0-F42B4E0C17AF
Ireland Strategic Investment Fund (ISIF),65A68B07-455B-4BBE-AEAB-1BB7019D7B98
Irish Life Investment Managers,E49B7BE0-6F36-4F99-9E3C-1F713AF951A9
IS funds,88A8A4CF-7A1F-478C-A1C2-A388B5502FF5
ISATIS Capital,AAFAF90B-2FF7-4506-B4FE-9E1A2B9132E1
ISEC Group AB,B8DD8FBA-15C9-480E-B34E-FB8913CDCD5C
ISP Pension,923F9E43-9296-48AF-9955-86B8C1B7F226
ISPT Super Property,A363C9EB-0EFF-4BAB-8DB7-21A9312877FF
Itaú Asset Management,93A93398-B585-472D-8A13-A02FBB2B51F4
Ithmar Capital,1C81E932-F8EE-4791-9215-B19C928000EC
IVM Caring Capital,C5534065-9F52-445E-A9C5-916F8D8A8F57
IVO Capital Partners,6D414F78-4B7C-44A9-BBF2-CD3AFEB6BBEC
iXO Private Equity,E382CB11-1183-4EBD-A7ED-59C9B4F93009
J O Hambro Capital Management Group,600E02C8-0667-49BF-A046-29A59B99D197
J.P. Morgan Asset Management,7D2E838E-4B4D-4737-B171-143924A5D67F
JA Glynn &amp; Co.,D554F5F7-77F3-435B-8C83-BEB5BB901065
Jade Invest,589C1D1C-0459-4325-B2FF-DE02A0411D03
Jamestown LP,437EDAA5-EEC7-42DC-B65C-BFEF9940D8AC
JANA,70C08EA8-EE88-466B-A3FC-F142FD4D87A0
Jantz Management LLC,C1612B6A-2076-4D7B-875F-A10E8531171B
Janus Henderson Investors,4800D132-D33F-46D1-8B2F-1C7D44481F0F
"Japan Post Insurance Co., Ltd.",9E0AC195-E173-42AC-B5F4-DBE95EA7D428
Jardim Botânico Investimentos,A99877BF-D72A-42E9-A311-02ABBF166B40
"Jarislowsky, Fraser Limited",9A3BFE7F-0C54-4B78-9EEC-5695B1E4DD99
Jasmin Capital,B5BE87C6-A4D5-4C93-8832-A6E5D8BB05E3
JD Capital,25568377-F897-43D6-A911-9F970C7326C4
JK Capital Management Limited,D630B6F1-99AA-4346-BDA9-CFF030A43411
Joseph Rowntree Charitable Trust,EF4C83F8-1F63-4168-9FAF-C5FFCCA21351
JSE Limited,020BC6E2-F171-4F8E-B1C7-825C69F9A0E8
"J-STAR Co., Ltd.",ACD7D40C-B170-487C-B9F6-B34DC278683D
Juno Investment Partners,24A9213F-601C-4002-89EC-249E63ADC94A
Jupiter Asset Management,6457BF5F-505D-4C51-BE86-9E40E097E7DC
Jyske Bank A/S,BC343849-83F4-4EDB-B4C2-2D38EACD12B4
"Kabouter Management, LLC",B5A2B9EC-E0E3-4BC2-A0BA-A747315E63EB
Kagiso Asset Management,07186B67-3052-4447-9CF0-1D0C531389F5
Kaiser Partner Privatbank AG,5274F8E7-144E-45C7-81BA-43EAB75B4411
Kames Capital,119644AF-D455-4702-8F8E-251635C79035
Karara Capital,51DEB4D4-9E8D-4EB1-B2A0-4993BF53DC55
Karmijn Kapitaal,BFAAA90C-A208-4DF3-82D6-24A212845BDB
Karoll Capital Management,4F44F5A4-4424-45B7-BB78-7ACF8BC41988
Kartesia Advisor LLP,12C689BA-E5B8-4872-96FA-4C7BE6FCE1A5
KAS BANK,E41458B8-1FC4-4E24-9CD7-A3EC07643921
KBC Asset Management NV,A699AB25-C282-43A2-9E00-495BAC280110
KBI Global Investors,A7685667-F0CE-48F8-9499-B545D9725A52
Keensight Capital,2369226D-3FE9-403C-992A-83D3AE5A8C6E
Kehati - The Indonesian Biodiversity Foundation,C68A0856-C67B-4CC7-844E-05B168E08BDB
Kempen Capital Management NV,631980BD-626C-4407-B4D7-32C1C4E6B7B8
Kent County Council Superannuation Fund,EB338737-2120-47DE-8484-817F2C19BD01
Kepler-Cheuvreux,D7BB43B8-A80B-4139-B183-8E45988F4D1F
KEPLER-FONDS KAG,ACD33E3F-7290-4B10-85FA-FF7B34296107
Kerogen Capital,BBA936E4-D8E8-4120-A9E7-6B0909224291
Kestrel Investment Partners,A62BA4F3-53E2-4936-B8C2-84A3AA40615C
Keva,5BC954BF-F0E6-4573-80B7-EEED93619E85
Keyhaven Capital Partners Limited,F08C8C7B-0E11-4B48-803E-15BB344F0AAC
KfW Bankengruppe,D39D1038-9442-4ABC-8ACD-0A10877C16A9
KGAL GmbH &amp; Co. KG,5A1F7EBC-6416-4C54-9C64-4828EED6132B
Kgori Capital (Pty) Ltd,89A198DC-284E-47D2-A115-A37293955794
Khazanah Nasional Berhad,5E151515-1665-4494-B2BA-10498A555B4C
Kikkoman Corporation Pension Scheme,9DC56033-5D11-42B3-9C01-D7F62F4BA92F
Kinetic,308C3DBB-B19D-4CEE-948A-95BE5EFF762C
Kingwest &amp; Company,3B94CD45-CDD2-49AF-8C0D-74D652377FA8
KJK Management SA,91D021AF-24A0-4054-B485-9B2A69C0E921
KLP,03DAD1C6-2249-465C-ACAF-301BE5083407
Kohlberg Kravis Roberts &amp; Co. L.P.,DCEB797A-ED1C-44C7-B3D5-1DBD39713F27
Korea National Pension Service (NPS),344D5CB2-931A-4BBE-879A-E559519B1E6B
Korkia Asset Management Oy,48C79802-6B51-478B-AA8B-009C307B2F09
Kreaxi,49E41CE6-FB18-43F0-82C0-8DA8F2F94843
Kudos Africa,0B3845E0-3E90-476E-B66E-E95CF1A5A9A0
Kuramo Capital Management,EA017526-2556-4396-8C3E-81C82F6B26B6
"KUTXABANK GESTIÓN, S.G.I.I.C., S.A.U",F7504881-5690-4B35-AFEF-736A0DF7CAE5
L1 Capital Pty Ltd,A62B31A9-4B23-41E8-832E-88D604D4FABE
La Banque Postale Asset Management (LBPAM),7CE934AE-C12A-4E7F-943C-A9BE1C9ED213
La Financiere de l'Echiquier,F88851A2-E848-4E31-91A3-2B027400B92F
La Financière Responsable,012460E9-9ADF-4082-A295-3D242D0DA090
La Française Group,223DC7AD-D59B-4A23-9443-6737A21CD729
La Mútua dels Enginyers,CF56455F-976B-43E4-B5B2-BEBDDEC44F71
LA Retirement Fund,F330F7EC-7BFB-4EA1-AB91-11E3BAE573F0
Laaken Asset Management N.V.,76119C1D-A18E-4978-8FB3-D77C24219F2B
Lacan Investimentos,28B5FC59-4CED-4C6E-9F6D-E06DAB94A4DA
Laguna Bay,517852C3-5547-478C-AA8B-1B0576E10D1E
Landesbank Baden-Württemberg (LBBW),CD5ACAE0-D531-4288-B18E-EC4C1BDF4964
Landmark Partners,15E870D7-2877-433F-B1B0-4C31F23A32A5
Landsbankinn hf.,B54DF114-583F-457A-8625-279F5747A211
Lane Clark &amp; Peacock LLP,18818BD5-79AD-40FB-8BDA-B92AB0B5C346
Lannebo Fonder,EF0AD77D-AA4A-4E70-BBA7-9485EE68C8AF
Länsförsäkringar AB,B0F04EB1-1E80-4966-AF74-B26EF89B6D21
LAPFF,173F68AC-91BA-409B-9171-B958FD369D15
LarrainVial Asset Management,9212D2E0-4BC5-446D-B249-A35D1AD77817
LaSalle Investment Management,88D2DEC9-3976-4689-8B7A-B1F34E2B6F25
Latour Capital Management,18ECEBB0-2F8F-4AA7-A03B-43F267E74354
Laurium Capital,418990F4-ABF3-47A5-96D3-99F09E8D90F3
Lazard Asset Management LLC,98079136-9E71-4D0C-9F5A-3FBBA860C586
Lazard Frères Gestion,FA800023-BB88-4A07-9F4C-F12132942EEF
LBBW Asset Management Investmentgesellschaft mbH,459579CE-68C5-44C3-8C3E-BADD026B669F
LBO France,803E899D-64B7-468F-A94D-6BB9E2EDF66F
Leaders Arena,CA706DC4-3E9C-49DD-9665-2CBB6FEF158C
Leapfrog Investments,180BD919-9D4F-49E6-AE6E-DDD5ACA35237
Legae Securities,03ACCB9E-8F6E-4E1D-BA13-BD49BF7288CD
Legal &amp; General Investment Management (Holdings),091ECAD8-3F3C-4ADF-877F-00D881CDE4F1
"Legato Capital Management, LLC",684EE7B0-EC08-4B8D-A05E-11CCE6974F93
Leith Wheeler Investment Counsel Ltd.,F19AADCD-F146-42DA-B55A-A607F689773D
Lendlease,59374DD8-31D6-48ED-BB47-F9D68E46C071
Lennox Capital Partners,7616579A-64D7-4F86-AA18-B67EC9C2B713
Lexington Partners L.P.,D9820B22-C1DF-4AF3-AF80-E0ECD6BB6732
LFPI Gestion,7EBB0285-FDB8-4E1E-8D2E-F719E8A4E031
LGT Capital Partners Ltd,EC81ACF7-A52B-4D5D-B528-C853D63AE2E5
Liberum Ratings Serviços Financeiros Ltda.,D5B6F39C-DC9E-4328-9ED6-11B3F0B0D26E
Life Sciences Partners (LSP),68BCDC31-C0A6-4377-89D9-D42383FF05B5
Lifeyrissjodur Verzlunarmanna (Pension Fund of Commerce),AE642361-CB9E-4314-B02C-B124848D0870
Lífsverk pension fund,786D19B9-4733-46B3-BD70-4FE07F255E73
Lincluden Investment Management,B3920FD6-05D5-4812-81D1-C8FE23C5E2F0
Link REIT,977DFA92-4F04-40DF-9CEA-9D5ABA257D1C
Lion Capital,54571E8E-E9D8-41BB-B5C9-DB7AF69A16A8
Liontrust Investment Partners LLP,EBFCDF14-877B-4CF7-BC2C-3819DFB40D33
Litorina,1AB85AD5-5744-4D18-9FE9-3ACB952AC7CF
Livonia Partners,93AC8466-5372-428C-841C-B7D0CD4A9C24
Lloyds Banking Group,72B33177-2D1D-4ED4-A590-AE06447F93C2
Local Government Superannuation Scheme,927A31E9-7CE2-4058-B37D-02F4B499998C
Local Pensions Partnership,2895C9CB-12E0-4091-997E-CA42139FDE87
LocalTapiola Asset Management Ltd,49F3A7A1-A991-4C47-AD65-C7DA1397C978
LocalTapiola Real Estate Asset Management Ltd.,D79453B8-5D60-4AC3-84A4-BB247E0C5241
"Logan Circle Partners, L.P.",E9331E85-17D5-491B-919A-AADE4EAF58D9
Lombard Odier,0B6F9D0C-CC72-4994-8BB9-89141C5153E1
"Long Wharf Capital, LLC.",9F4B0C1B-BB5E-4ECB-966D-69D45AD96D19
"Longfellow Investment Management Co., LLC",7265F922-9137-42D6-B743-3BCBE6E9CE4E
Longview Partners,710C683D-BB3B-42E1-8BD1-FE67FD117686
"Loomis, Sayles &amp; Company, L.P.",CD229F89-1AD9-4488-9908-89E4082AB112
Lord Abbett,62529A9E-FBFC-4785-A79A-6480EE696323
"Loreto Mutua, M.P.S.",16F5144F-3B5C-4B3D-9CC2-F6DC1E054CFC
Los Angeles Capital,1BCE0446-4C80-46E8-9F22-3632B7428F4D
Los Angeles County Employees Retirement Association (LACERA),49C01F7F-3472-4D41-BA44-BBD6199F7A1A
Lothian Pension Fund,80CF7725-AC36-48E3-A67D-30F327BF7C5A
Loyola Marymount University,36025E4A-94F5-4024-9A12-18BA96AA5126
LSR,95501985-F695-41D6-A06C-616A8D0A50DC
LSV Asset Management,7979EBFA-BC59-48D5-BE44-FE36F680D477
LUCRF Super,830097F2-8878-4C0C-B103-CED3D783ECDE
Lunar Capital Management,0F097304-276F-4406-ACEF-BEC828D29B79
Lupus alpha Asset Management AG,71FD3468-AD16-46C3-911C-D27EAE49FDE0
Luxcara,5D3B621E-189F-4C9E-94E8-0B6972DDDFA7
Luxembourg Microfinance and Development Fund,CBD21A56-9FA6-4E0B-B349-80487C3DC9A5
LVM Landwirtschaftlicher Versicherungsverein Münster a.G.,4CBE9BC1-8CD2-42EA-9E09-6511DCE525D5
Lynx Asset Management AB,44AB3850-14B5-48F7-BA9E-B1E2CC2EA660
Lyxor Asset Management,54A8CFFB-2711-4783-B38D-5C0D8BABE329
M&amp;G Investments,55C481C1-F256-4E23-852D-4A1D8A9ACB48
MACIF,DEB2C676-37C5-4787-AD4B-D6F571473F67
MacKay Shields,DF9E0459-74D7-41D2-9631-558FF36ADB8F
Mackenzie Investments,60FB7615-4562-4AC1-AEAA-B2AB0DF95D16
Macquarie Asset Management,68BCFBD8-F89B-47C3-8BD1-567D495549E2
"Macquarie Investment Management Europe S.A., ValueInvest",28E21957-12AB-47E5-862C-DBCEDB28BAAA
Macrocapitales,05FE0CD3-C07D-496E-B53A-569BD7AD5DF2
"MAGALLANES VALUE INVESTORS, S.A., S.G.I.I.C.",95A45033-CAEA-46B9-9A1C-B863F494EDF3
Magellan Asset Management,2312ECB9-D090-4067-A4EF-C9D12AED0AC8
Magni Global Asset Management,37120862-378E-4FB6-B6DE-0EF0456E3393
Magnum Capital Industrial Partners,6EA6AEC0-2427-46BE-8030-F43776049787
MAIF,E696CB20-2368-4F1F-B596-6124F89FAE25
Main Capital,01AE36BE-825D-4BEE-8190-E5AE690B5057
MainFirst Holding AG,EE9C1338-5794-43F4-84E7-4B957F3E7059
Maj Invest,37E4FF1F-66E1-42BA-A1EF-F45AEF39656A
Majedie Asset Management Limited,A4E56FDE-6263-4C70-9EF1-2BCFC82233BA
MAKALANI MANAGEMENT COMPANY (PTY) LTD,D6E2FDD3-56B3-4E0F-9B39-DDD1B8259F7F
Makena Capital Management,2EA188AA-DC71-488C-883B-DB0CC2EE0740
Malk Sustainability Partners,C33C581E-3DE1-4859-A4BC-657448FB161B
Man Group,FA0671FF-A444-4A69-A0DE-767C61D0992B
Mandarin Capital Management,8FEFAA3C-09FD-4FB7-B442-C4F9654FB9D9
Mandarine Gestion,C750A0E0-366F-4970-8765-3C6280B2C64D
"Mandatum Life Insurance Company Limited, Wealth and Investment Management",0848F1CC-2663-4FBD-A9BC-B6F73B96C953
Manulife Asset Management,17B2FE1E-130C-4275-B100-0F6EFEB1F07C
"MAPFRE, SA",2E68F5F3-3F70-4D46-A1EE-B40884815A28
Maple-Brown Abbott Limited,CFB98B05-95A9-4AA9-9944-806995F594D7
"Marathon Asset Management, LP",BDD8D9AB-508E-44A0-A46B-8A56DA9FD3DF
Marguerite Adviser S.A,ABF20064-38D8-4656-8393-78711F013FBD
"Mariner Investment Group, LLC.",C31FFD00-F515-432B-9B08-8F3F9DA7CC60
Marks &amp; Spencer Pension Scheme,88B6879E-F166-4B73-8EE6-97E166E50C60
Martin Currie Investment Management,AEA546A5-CFF5-456D-9FC1-E414D081EFF4
Maryland State Retirement and Pension System,2575403B-08AD-4F79-BEB4-400F556E2302
Matthews International Capital Management (Matthews Asia),EE8205D4-F92B-4A1D-A871-87BE820D5BBD
Mayfair Capital Investment Management,7C23074A-A06C-413D-847F-8E49086E0B7B
Mayfair Equity Partners,9B400E8D-F5C4-471F-B88E-559784A0B878
Mazi Asset Management (Pty) Ltd,DE17D692-4F05-48E4-9D05-6F54F2908442
MBK Partners,952225E3-6BD5-42A7-85B9-7F997969D6A8
MBO Partenaires,D53C7262-5D3F-47BF-88EC-672418E22964
"MCH PRIVATE EQUITY INVESTMENTS, SGECR, SAU",C51E664E-1226-450C-A2E5-7C9080353785
Meago (Pty)Ltd,2333F261-B3E6-411D-ABA7-FF811714C6AA
Media Super,EF4E5C94-FC11-4140-A2CC-EF80062EE2E9
